time,F7,AF7,AF8,F8,MARKER
39786,-6.655256906497748e-05,-80.70608125283059,-28.223692272708604,-359.1039276576072,
39788,-6.658014626197004e-05,-86.51072359975673,7.276685521058582,-287.1146655987831,
39790,-6.661524385905042e-05,-104.1031592834059,22.79188237443828,-197.3269584425048,
39792,-6.664451206051515e-05,-123.04108351049781,22.6480312297057,-95.10291580291259,
39794,-6.665685545051965e-05,-132.40348102761857,16.063538203965855,4.983629214591408,
39796,-6.66476394881844e-05,-125.92804366652604,12.15038025992731,93.14258746303172,
39798,-6.662042992295066e-05,-106.18883608464935,13.271573473174826,165.34828117345916,
39800,-6.658561212394261e-05,-84.13565699778158,12.428461033437507,212.52724591398564,
39802,-6.655642490278881e-05,-68.58958907358212,2.2645962169829303,226.83550213509005,
39804,-6.65439240806766e-05,-55.38714977268296,-13.23476588089919,217.7698611948461,
39806,-6.655279260003328e-05,-31.825247690582422,-20.96014259852296,203.95038202081284,
39808,-6.657958581100489e-05,7.5551288570830835,-12.794396936230257,188.2330742383704,
39810,-6.661406984712404e-05,53.28053719941123,6.255943698811713,156.5254931102643,
39812,-6.664313327526668e-05,87.76611419661243,22.528940148557723,99.86482799536053,
39814,-6.665577622238715e-05,95.68191589184165,21.818187532568707,21.883552496493,
39816,-6.664727757354136e-05,70.76409347304521,-3.907631120454507,-72.23235716236871,
39818,-6.662096065928591e-05,20.3544609015445,-49.76943808541444,-175.32081900140008,
39820,-6.658689670265102e-05,-36.29702278349246,-97.16183686123405,-267.94782286080977,
39822,-6.655805167275499e-05,-80.93858289288599,-126.04976583759752,-327.4316538417871,
39824,-6.654535140969332e-05,-109.89690176281961,-130.41203249057742,-348.5477784426221,
39826,-6.655354404134604e-05,-131.8783011193641,-118.96042802519102,-340.1858230027296,
39828,-6.657942690301289e-05,-153.38564778585453,-102.2485055523255,-303.47293354488966,
39830,-6.661309982421823e-05,-170.83321256465635,-83.7699757237146,-230.53392891863345,
39832,-6.66417546576014e-05,-175.67435405196852,-61.90538705624565,-123.9577318107744,
39834,-6.665455031850061e-05,-161.9446972536837,-34.418525331588285,-0.47435542888859494,
39836,-6.664671713866444e-05,-130.0822199579158,-1.5278295467992002,123.91787415066602,
39838,-6.662133600022483e-05,-89.50090964150067,29.77706351029598,236.61197836701146,
39840,-6.658812859974516e-05,-56.64873306043062,45.1996211219393,319.61349576106176,
39842,-6.655973370434158e-05,-43.40401101197804,33.57024095541536,357.79181596642695,
39844,-6.654689649735089e-05,-45.62013107189304,-0.8023627745527406,356.5177253636921,
39846,-6.65544029309585e-05,-47.53374328630354,-40.4762916418837,334.17598414161085,
39848,-6.657929774675874e-05,-38.125942827120454,-69.87823136134342,297.0412615814287,
39850,-6.661204939775961e-05,-19.99061778731813,-85.01169546126766,237.0201335142717,
39852,-6.664020309883282e-05,-4.118345159009841,-91.03420058698,152.17418651017607,
39854,-6.665312145665941e-05,-1.163172776448441,-96.19356400369955,52.53602710081786,
39856,-6.664600724783475e-05,-15.776530684798907,-106.54026516462392,-52.35185463962487,
39858,-6.662168626132656e-05,-42.351992922924445,-119.54968949041807,-153.92974740877455,
39860,-6.658948788841379e-05,-66.14774400551478,-122.57755194779351,-234.54603668097104,
39862,-6.656166653214529e-05,-75.08330855768176,-103.73117783113612,-275.9667144311612,
39864,-6.654873687639355e-05,-72.03750877597072,-65.64058610155266,-278.9254413584935,
39866,-6.655549934230217e-05,-71.39297982264421,-24.515657209862923,-258.1821001498006,
39868,-6.657925877702482e-05,-83.32356217006645,4.258583009706463,-218.9568157202567,
39870,-6.661089731084439e-05,-105.09028689894596,16.14089512980884,-154.4712443823145,
39872,-6.66383749982748e-05,-125.95122020740475,15.805955384908515,-65.24196670022572,
39874,-6.665131391181246e-05,-135.28102434038914,11.882148775054944,36.20699400575339,
39876,-6.66449197787338e-05,-127.62961897923745,12.1860408783212,138.47621554089832,
39878,-6.662175874538076e-05,-106.74890209791377,17.38631916255205,232.41187404372442,
39880,-6.65907309776221e-05,-84.81280895577603,18.823418651822138,301.70001587349657,
39882,-6.656365081571869e-05,-71.39677346905685,8.093735606222033,331.49792727507787,
39884,-6.655074781208606e-05,-62.04488935390331,-10.639841943923493,327.00165295757733,
39886,-6.655680226830849e-05,-42.35271142360419,-22.486054534711208,306.7967192310552,
39888,-6.657937553106303e-05,-3.8774625276374053,-16.078391008119002,278.00199345909664,
39890,-6.660979003713262e-05,47.45502176775089,7.516825874702633,233.58380066048736,
39892,-6.663646612541466e-05,97.01819965384239,38.0068266548559,172.00631665510392,
39894,-6.66493319621789e-05,130.6409623781812,62.64195515616517,102.2029115672277,
39896,-6.664362663542777e-05,140.60377720442722,72.01152619755203,30.72713382012523,
39898,-6.662166025632762e-05,130.10606010028926,66.66154837141305,-38.47558034671256,
39900,-6.659188075048917e-05,112.32308157256348,58.703765980601204,-93.12961650022436,
39902,-6.656562308277985e-05,98.82604653577316,60.96005672480307,-119.91178990873193,
39904,-6.655279215750289e-05,87.42963792512266,73.10289127241948,-122.76267354231261,
39906,-6.65581243778533e-05,65.54566548014901,82.24596826022112,-117.06243434226539,
39908,-6.657943933012581e-05,25.567187700447505,76.75756582275652,-105.80087766701597,
39910,-6.660852654139115e-05,-26.77831186860886,55.69522553545016,-77.55690140843878,
39912,-6.663430816019846e-05,-77.60518320182184,26.79443840464679,-26.82185576730736,
39914,-6.664705915229076e-05,-113.26835864444064,0.991078749711118,39.94535431806817,
39916,-6.664207666707651e-05,-125.81949768737151,-12.527126128575702,116.16122378175423,
39918,-6.662141362880056e-05,-117.49420786031186,-12.856444445126385,195.32179835165465,
39920,-6.659303805244103e-05,-100.29798838100228,-9.702476204017085,261.20978029397537,
39922,-6.656776083622006e-05,-85.13391372091635,-13.78158789258435,296.6424938254751,
39924,-6.655511660877343e-05,-70.2541582992585,-24.274333168783084,302.5313052224283,
39926,-6.655976733275674e-05,-44.950263291033465,-30.185627489676566,291.9961649485769,
39928,-6.657978536355319e-05,-4.78256133013037,-23.875556079511966,266.5292210866819,
39930,-6.660744778518371e-05,40.948780463011474,-9.050995510580432,214.56940218990815,
39932,-6.663221664770907e-05,75.89656341832269,3.365003262143148,132.4712149085384,
39934,-6.66447550623979e-05,86.60218739031443,2.5907047699276475,30.435218568407223,
39936,-6.664044818753584e-05,68.61788855117841,-16.3558746587237,-80.24725444296725,
39938,-6.662110114257474e-05,30.175607616488236,-47.124986590936366,-188.4865610101286,
39940,-6.659418993989547e-05,-10.377156866297938,-72.2927515192801,-274.47782738080656,
39942,-6.656997444381965e-05,-38.013568891752286,-76.1986572174098,-319.24584478272965,
39944,-6.655758830516718e-05,-54.39934448108751,-59.94705733164937,-324.5679787978468,
39946,-6.65615962115942e-05,-74.48652456194081,-40.438915752587135,-307.52198720896047,
39948,-6.658031622096585e-05,-109.86194486575423,-34.77678834927441,-275.7512894434967,
39950,-6.660652306424494e-05,-158.6004439546707,-48.51592735164978,-223.70668190813478,
39952,-6.663024046294422e-05,-208.95536382374672,-75.89993525741178,-151.10841697479978,
39954,-6.664254305697084e-05,-247.14173810126437,-104.81586630602581,-67.72529473054593,
39956,-6.66389185083758e-05,-263.1887805894643,-122.57736626936465,18.77115800085311,
39958,-6.662092322374098e-05,-256.5251128873944,-124.13659182720782,102.49192450158473,
39960,-6.65955250535634e-05,-236.71050857687248,-116.02656400418064,168.7597848778755,
39962,-6.657240797563286e-05,-213.15728095783555,-107.55174254186049,202.35666463605128,
39964,-6.656028135477917e-05,-183.5174857973946,-98.0610863239552,206.49793325766967,
39966,-6.656360078336401e-05,-137.0406873513212,-77.65463635932048,197.02110425218436,
39968,-6.658093537864295e-05,-69.66207877862173,-40.2458593499371,178.4131902982264,
39970,-6.660557920194604e-05,8.307425016345931,8.399379400526968,141.81763784216895,
39972,-6.662814863959525e-05,78.4473497739405,54.38195247053916,85.05176083935693,
39974,-6.664015960485719e-05,123.87442696957753,82.73619052202032,17.535412235861806,
39976,-6.663722034812158e-05,135.6090959710574,83.45036651732183,-52.99521323264422,
39978,-6.662063812267858e-05,117.26481617792227,58.28174456135321,-121.37907176972541,
39980,-6.659685273480517e-05,84.12154312463876,22.452905744893478,-174.67629714726982,
39982,-6.657493886111205e-05,51.28086892869359,-6.395288170260525,-199.63522031186116,
39984,-6.656314572726814e-05,20.923273839175195,-22.697447797370828,-200.67753591233406,
39986,-6.656579377510563e-05,-15.220602792996154,-33.50785846646453,-193.4972497467183,
39988,-6.658169566053134e-05,-61.517003082270094,-46.163808278924655,-180.8700626477273,
39990,-6.660467777071297e-05,-110.97138163097706,-60.21557991611322,-150.75301458740213,
39992,-6.66259773890014e-05,-150.79580640848803,-70.05497543766022,-97.052823155127,
39994,-6.663758488363258e-05,-170.45192639363836,-69.8244856631785,-26.075228395574445,
39996,-6.663525581808407e-05,-166.093209028253,-56.736073882905345,55.2249397328461,
39998,-6.662006025566928e-05,-143.76406374248646,-35.56548861138108,139.65647091985622,
40000,-6.659790480031268e-05,-117.85858714944737,-19.28945467353836,210.3616995099082,
40002,-6.657723638221335e-05,-99.57875710494444,-18.659170807420253,249.90598747218124,
40004,-6.656582046703493e-05,-85.31606302087154,-29.84214079498987,259.50744395719187,
40006,-6.656782286384053e-05,-60.89872595592762,-36.876888966805716,253.06742832655527,
40008,-6.658229158802226e-05,-17.911010589869143,-26.9142674620459,233.01283221332915,
40010,-6.660359090706552e-05,37.456335441089834,-0.10644281504696096,188.4208957806745,
40012,-6.662359520656314e-05,89.81459940135814,32.97061761447486,115.5782104603726,
40014,-6.663478906289631e-05,123.77461445727472,58.00925975643909,23.732489093995557,
40016,-6.663309050683598e-05,130.25020035689516,63.24222152761138,-77.46557137442957,
40018,-6.661933678162562e-05,111.34365502462886,46.907594619458706,-178.68814865738037,
40020,-6.659889286156993e-05,79.75202451144865,19.78265246078748,-261.30068398262324,
40022,-6.657955958285706e-05,47.37386176784646,-4.955016136042566,-306.418136130503,
40024,-6.656859675375614e-05,13.207671206228795,-25.26581519881194,-314.8666252130785,
40026,-6.656999726355757e-05,-33.31419048343555,-49.81682145258819,-302.3084689499593,
40028,-6.658303532911524e-05,-97.02822228274167,-84.80646207613373,-275.2803241025394,
40030,-6.660261541789199e-05,-168.8913692108373,-125.51705155807072,-227.881694938354,
40032,-6.662126138849975e-05,-231.5258768294654,-159.4116079008781,-159.98718269893936,
40034,-6.663196985570114e-05,-268.1952879280078,-172.5836907958494,-81.15784321966046,
40036,-6.663083866333271e-05,-269.06966517506964,-155.5080873139321,2.408867964495741,
40038,-6.66184840894988e-05,-236.58525837901527,-110.12810077075417,87.7377307114973,
40040,-6.659973350959016e-05,-185.5006773409101,-52.14429943570121,163.54859820357763,
40042,-6.65817385512291e-05,-131.61224836364977,-0.3850572759857229,216.75708908606344,
40044,-6.657124583253319e-05,-78.90479985537473,37.71505824505219,249.81794041007913,
40046,-6.657206679595249e-05,-21.648445073849103,66.93470069255106,274.28112280193733,
40048,-6.658369525876852e-05,41.47859807929731,92.09600661468232,287.5438915504513,
40050,-6.660157280132254e-05,100.12180283053176,110.02249089332132,272.6976077819144,
40052,-6.661887327083418e-05,138.39716788235427,112.44789252676158,220.87743578161616,
40054,-6.662910829956211e-05,144.0425535902158,91.82217900374638,138.25653372440397,
40056,-6.66285591556477e-05,113.99442957054454,45.91891359529609,33.87613200647617,
40058,-6.661762353834708e-05,57.94249506223073,-16.818424850128622,-81.46648993174284,
40060,-6.660059077654218e-05,-4.022498647817514,-77.00946747080755,-186.38257998606727,
40062,-6.658395897947593e-05,-54.58535781726935,-116.42888580680768,-258.73539483784424,
40064,-6.657395395556378e-05,-92.56487244339533,-132.61456216446555,-296.12911502575724,
40066,-6.657419746580661e-05,-129.89418085066808,-138.24548850221504,-311.2899056438385,
40068,-6.658439797614698e-05,-175.66731919688084,-146.60691526786516,-308.25965688171556,
40070,-6.66005356563752e-05,-226.6898708066734,-161.1329206108586,-279.3203375801048,
40072,-6.661644288444006e-05,-271.4981272359116,-176.4685828915308,-223.5438575630062,
40074,-6.662615957586539e-05,-297.92218689359174,-183.32751959042298,-150.97702671549956,
40076,-6.662616384955427e-05,-298.31845761093746,-173.3576047698142,-69.55845213282093,
40078,-6.66166432446066e-05,-274.5038191604369,-146.17112916697246,15.227922044702446,
40080,-6.660134907954153e-05,-238.12142078659537,-112.4024804835361,89.65643279106746,
40082,-6.658611776013537e-05,-200.35525121435455,-84.5286207499868,139.04963995686927,
40084,-6.657664107603222e-05,-160.51423537505835,-64.1462356579236,165.4714645460339,
40086,-6.657633708117548e-05,-109.53515685409405,-42.75895529982468,181.11476212389167,
40088,-6.658511761946906e-05,-44.94389711365857,-14.749992589640279,184.6431013418779,
40090,-6.659949545878166e-05,21.93554365204821,14.912357058335658,160.72853361867462,
40092,-6.661396237413287e-05,72.96558252672075,34.834806353738614,102.3330051030898,
40094,-6.662309468678001e-05,93.47368540736214,34.493327020361605,17.771168343309675,
40096,-6.662358169872019e-05,78.7111882859541,9.858722519922829,-81.5088770390199,
40098,-6.661541865577137e-05,37.727469691929585,-31.08596067537837,-182.46089191455056,
40100,-6.660183574603868e-05,-9.249272726560548,-68.69549369549568,-262.4356116810558,
40102,-6.658801806067946e-05,-44.60283950833398,-84.73463263251536,-299.92490741241284,
40104,-6.657912312426598e-05,-67.24720687953213,-77.72240693782783,-295.4628012158218,
40106,-6.65783538702252e-05,-89.7542447693275,-62.31012315655328,-266.53799685171214,
40108,-6.658580658866928e-05,-122.05813829643147,-53.94916888104731,-222.5352714279869,
40110,-6.659850665826524e-05,-161.46817203574312,-57.32879447151896,-160.20569784399342,
40112,-6.661159095853465e-05,-196.4410308629931,-66.81794977442843,-81.2633704785618,
40114,-6.662016785866288e-05,-214.4937066495625,-71.72255937354677,3.5209610032259566,
40116,-6.662114322174144e-05,-208.2179492502342,-62.38966360823055,86.78877441855661,
40118,-6.661433092832505e-05,-180.8624570456985,-38.489714838969746,164.10331301535703,
40120,-6.660245102615315e-05,-146.62358850131744,-12.429804823781517,222.72249552198178,
40122,-6.659004413542506e-05,-119.32970518005288,0.7886973915157469,249.03014084788353,
40124,-6.658173435281202e-05,-99.34701043179172,-1.758017334749713,247.0219882074954,
40126,-6.65805049063667e-05,-75.56513590160296,-9.785066178659392,232.5728355743076,
40128,-6.658662919264552e-05,-40.003995280174436,-12.162022935881705,209.85934948543377,
40130,-6.659763881078334e-05,3.559240435812839,-6.1126746560785605,169.61494985350637,
40132,-6.660931336749803e-05,43.71206431082912,3.707733391047718,109.07541507524635,
40134,-6.661729621338119e-05,68.66528842144818,9.069440296762458,36.79014154161167,
40136,-6.661871771465221e-05,71.14260358156551,2.0994470365085363,-40.444465888391676,
40138,-6.661322184886787e-05,53.12853909706833,-17.960390691274405,-117.84188460123855,
40140,-6.660303064751385e-05,26.293731674896037,-41.28849609751101,-181.55697373822593,
40142,-6.659204890131621e-05,1.9492113229728787,-56.00155048796659,-215.89947986427546,
40144,-6.658436847029506e-05,-20.31093918107041,-60.55124781266047,-221.92065884378442,
40146,-6.658274493776807e-05,-49.608351348617724,-63.310747567014715,-212.40379010669105,
40148,-6.658761321158443e-05,-89.71160828680866,-70.4758929181978,-189.25475571060792,
40150,-6.659699176942754e-05,-132.33129857518918,-79.0256036398275,-142.51191280868707,
40152,-6.660728509767902e-05,-163.49061054488607,-80.62267647661372,-70.74049693820932,
